pl_name,pl_letter,pl_orbper,pl_trandep,pl_rade,pl_eqt,pl_trandur,st_rad,st_mass,st_teff,st_logg,ra,dec
K2-164 b,b,17.3678,0.0211,1.93,,9.168,1.27,,,,171.933659,-0.0628488
K2-9 b,b,18.44951,0.399,3.09,,2.4144,0.468,,,,176.263724,0.0054085
K2-11 b,b,39.93767,0.07,7.55,734.0,,5.15,1.35,5433.0,,169.0418328,1.9866832
K2-11 b,b,39.863566,0.0834,2.47,,5.14,0.78,,5133.0,,169.0418328,1.9866832
K2-47 b,b,31.6551,0.0999,2.48,,4.632,0.774,,,,168.5825696,2.7805614
K2-279 b,b,7.12471,0.0207,1.244,,3.072,0.857,,,,204.7792935,-6.0417592
K2-75 b,b,7.817949,,2.54862479,,,1.238022,1.173509,6022.0,4.26,338.844896,-7.469895
EPIC 212424622.01,,12.0156,0.0489,2.81,,5.4,1.2247,,,,202.3313765,-14.3594358
K2-128 b,b,5.675814,,1.20312295,,,0.650657,0.686997,4621.0,4.7,204.4376666,-8.5970858
K2-279 b,b,7.122605,,1.21,879.0,,0.86,0.79,5558.0,4.46,204.7792935,-6.0417592
K2-200 b,b,2.849883,,1.3643987,,,0.791736,0.860208,5233.0,4.71,202.251206,-4.6100532
EPIC 211791178.01,b,9.562742,,2.01,,,0.667217,0.694726,4349.9,,132.142853,17.1905813
K2-162 b,b,9.45889,0.02669,1.44,631.0,3.0,0.69,0.75,4842.0,4.63,186.0383865,-1.111479
K2-46 b,b,19.15344,,2.04,889.0,,1.12,,6445.0,,174.2662454,-0.90721
EPIC 201427007 b,b,0.72091,,1.5,,,0.94,,5633.0,4.4,184.6021322,-0.5512886
K2-8 b,b,10.35176,0.078,2.97,691.0,,0.74,0.79,4890.0,,169.7935178,-0.2844389
K2-8 b,b,10.35848367,0.149,,,3.263,0.771581,0.77,4779.0,4.5498,169.7935178,-0.2844389
EPIC 201497682.02,,7.7991586,0.0423,1.57,,2.94,0.7,,4535.0,,168.9366786,0.4880606
K2-165 c,c,4.382745,,1.55409035,,,0.803827,0.834847,5185.0,4.46,184.9004881,0.968327
K2-165 b,b,2.354992,,1.27443657,,,0.803827,0.834847,5185.0,4.46,184.9004881,0.968327
K2-35 c,c,5.608352,,1.93,,,0.619575,0.701968,4402.71,,170.1031027,1.2858679
K2-35 c,c,5.6089465,0.0889,2.17,,1.84,0.67,,4326.0,,170.1031027,1.2858679
K2-26 b,b,14.56594,0.2589,,,4.704,0.515263,0.512936,3683.0,4.72407,94.2064312,24.5958335
EPIC 201841433.01,,12.3389,0.1021,2.11,,2.76,0.628,,,,175.206752,6.1348146
K2-17 b,b,17.9654,,1.53,,2.76,0.478,0.532,4102.0,4.798,178.3296746,6.4123178
WASP-85 A b,b,2.655676,1.4877,11.1,,2.6172,0.884,,,,175.9080328,6.5637842
WASP-85 A b,b,2.655674403,,,,,,,5685.0,4.48,175.9080328,6.5637842
K2-379 b,b,8.7783,0.0934,2.27,,2.904,0.69,,,,283.0317641,-27.1807287
K2-147 b,b,0.961917,,1.38,,,0.554,0.583,3672.0,4.72,293.8330329,-28.498475
K2-147 b,b,0.961916,0.0654,0.82,,1.0296,0.311,,,,293.8330329,-28.498475
K2-201 c,c,22.7768,0.1252,3.39,,3.648,0.92,,,,293.5607117,-23.1312775
K2-201 b,b,1.05979,,1.40006712,,,0.878161,0.956055,5507.0,4.68,293.5607117,-23.1312775
K2-107 b,b,3.313944,,14.4,,2.9808,1.73,,,,284.985355,-22.2934206
K2-107 b,b,3.3139151,,,,,1.78,1.3,6030.0,4.07,284.985355,-22.2934206
K2-381 b,b,7.9388,0.0209,0.94,,1.464,0.616,,,,288.0267612,-21.0075789
K2-382 b,b,21.7,0.0789,2.38,,4.104,0.811,,,,287.4125267,-19.6269336
EPIC 201595106 b,b,0.877183,,1.40575209,,,0.932487,,5705.0,4.48,183.7203635,1.9681688
K2-12 b,b,8.28246,,2.44,1026.0,,1.117,0.965,5672.0,,173.1919022,2.2446794
EPIC 201663879.02,,35.621,0.045,1.89,420.0,,0.898,0.954,5440.0,4.512,166.8010058,3.0399357
K2-48 b,b,20.5107,0.1104,2.23,,3.384,0.662,,,,176.1233077,3.2723812
K2-15 b,b,11.8097,,2.84,,2.52,0.78,0.81,5314.0,4.571,178.1105741,4.2546649
K2-15 b,b,11.8104,0.121,2.48,676.0,,0.68,0.72,5131.0,,178.1105741,4.2546649
K2-16 b,b,7.6196574,0.0953,2.39,,2.19,0.71,,4620.0,,175.0972238,4.5574311
K2-16 c,c,19.0702,0.1065,1.84,,3.36,0.544,,,,175.0972238,4.5574311
K2-50 b,b,8.7529,,1.59,,2.68,0.546,0.611,4326.0,4.742,169.483654,5.988289
EPIC 201833600 c,c,3.96165,0.0485,1.48,,2.16,0.634,,,,169.483654,5.988289
K2-17 b,b,17.969079,,1.94750799,,,0.600869,0.624878,4382.0,4.71,178.3296746,6.4123178
K2-17 b,b,17.969029,,2.03,,,0.626014,0.657836,4118.41,,178.3296746,6.4123178
WASP-85 A b,b,2.65662719,1.459,,,3.025,,,5634.18,,175.9080328,6.5637842
K2-26 b,b,,0.34078487,3.55068952,104.26,5.1289452,0.515263,,3683.0,4.72407,94.2064312,24.5958335
K2-415 b,b,4.01798053813,0.28089118,1.1017624,374.41,1.1195616,0.194357,,3166.0,5.07428,137.2015437,11.8622503
HD 89345 b,b,11.8143,0.1477,7.263432,1068.0,5.7072,1.733,1.324,5622.0,4.083,154.6710977,10.1288464
K2-116 b,b,4.655335,,0.71889232,,,0.687426,0.726778,4547.0,4.64,336.1523363,-11.5793181
K2-186 b,b,41.4661,0.098,3.45,,6.12,1.0574,,,,135.3350487,18.8252879
EPIC 206024342 d,d,14.637,,4.0,,3.7104,1.5,,6438.0,4.2,331.2771441,-14.1218019
WASP-55 b,b,4.466,1.5619,,,3.09504,1.09036,1.134,6070.0,4.41754,203.7581951,-17.5034961
K2-139 b,b,28.380619,,9.11,524.0,,0.88,0.96,5370.0,4.54,289.066707,-17.9107147
K2-203 b,b,9.6952,0.023,1.26549392,738.4,3.1032,0.765,0.793,5026.0,4.57,12.7736909,-1.1958844
K2-207 b,b,12.4904,0.0904,3.59,,4.296,0.929,,,,11.6996481,0.6406182
K2-384 e,e,9.71601,0.175,1.14,,1.992,0.257,,,,20.4998403,0.7509701
K2-211 b,b,0.669532,,1.3,,,0.79,,5360.0,4.7,21.1061587,1.7049101
WASP-118 b,b,4.0460407,0.6679,15.625346,1753.0,4.91136,1.754,1.319,,,19.5505861,2.7027847
WASP-118 b,b,4.0460496,,,,,,,,,19.5505861,2.7027847
WASP-118 b,b,4.0460644,0.8004,18.2851,2509.0,5.824,1.81,,6404.0,4.03,19.5505861,2.7027847
K2-212 b,b,9.795647,0.12797,2.65,,,0.678,0.622,4349.0,4.72,18.4241015,3.0970732
HD 89345 b,b,11.814417,,,,,1.657,1.12,5499.0,4.044,154.6710977,10.1288464
HIP 116454 b,b,9.0949,,2.53,745.0,,0.716,0.755,5089.0,,353.9543517,0.4447043
WASP-75 b,b,2.4841905,,15.6,,1.886,1.39,1.18,6090.0,4.223,342.3858995,-10.6754686
K2-232 b,b,11.168454,,11.209,1030.0,,1.161,1.188,6154.0,4.379,73.7667927,18.654323
K2-407 b,b,4.941907,,1.283,,2.9,0.927,0.881,5563.0,4.45,232.5552584,-23.0067371
K2-165 d,d,14.06660140645,0.1450825,3.19087767,629.38,2.7078373,0.837606,,5141.67,4.53051,184.9004881,0.968327
K2-270 c,c,4.400028,,2.95,848.0,,0.77,0.85,4877.0,4.59,131.2665588,13.5497322
K2-295 b,b,4.024881,,10.3,,2.4792,0.73,,,,19.6101417,6.8167277
K2-218 b,b,8.679885,,2.56948149,,,1.008231,1.047488,5757.0,4.45,12.809613,6.8464327
K2-113 b,b,5.817608,,10.42437,1178.0,,1.047,1.007,5627.0,4.4,19.4493823,6.8688469
K2-113 b,b,5.8176015,,,,,1.047,1.007,5627.0,4.4,19.4493823,6.8688469
K2-386 b,b,7.473223,,2.32,,,0.97,0.911,5749.0,4.424,18.2999964,7.0130302
K2-282 b,b,4.169746,,2.7,,2.7312,0.93,,,,13.4321524,7.9952914
EPIC 220554210 c,c,0.70531,,1.6,,,1.0,,5499.0,4.5,13.4321524,7.9952914
K2-283 b,b,1.921036,,3.52,1186.0,,0.82,0.89,5060.0,4.56,13.1943679,9.6929181
K2-223 b,b,0.50557,,0.89,,,1.0,,5859.0,4.5,185.306183,-10.2820915
K2-223 b,b,0.50557,,0.90973766,,,1.013236,1.067005,5859.0,4.54,185.306183,-10.2820915
K2-223 c,c,4.564169,,1.6195921,,,1.013236,1.067005,5859.0,4.54,185.306183,-10.2820915
K2-224 b,b,4.478591,,1.66378993,,,0.839998,0.902181,5614.0,4.63,189.7041426,-10.0605942
K2-226 b,b,3.27108,0.027,1.54,1120.0,2.4,0.91,0.88,5424.0,4.47,183.6456643,-9.5626286
K2-227 b,b,13.621832,,1.66551298,,,0.890666,0.950811,5673.0,4.58,190.9484237,-8.4784159
K2-195 c,c,28.4707,0.0747,2.68,,5.976,0.948,,,,199.8315191,-8.5095364
EPIC 212424622 b,b,18.0983,,2.17,,,,1.106,,,202.3313765,-14.3594358
K2-154 b,b,3.67626,0.11,1.99,715.0,1.7,0.63,0.65,4097.0,4.65,189.0015173,-2.6696217
K2-154 c,c,7.95486,0.11,2.07,552.0,2.1,0.63,0.65,4097.0,4.65,189.0015173,-2.6696217
K2-259 b,b,15.48043,0.037,2.32,795.0,4.2,1.13,1.14,6059.0,4.39,186.8026947,1.5668631
K2-228 b,b,2.698368,,1.38434336,,,0.699017,0.742115,4764.0,4.67,187.2947047,-6.8342028
K2-230 b,b,2.86041,0.02,1.96,1529.0,2.6,1.39,1.11,5945.0,4.2,191.363117,-6.576051
K2-254 c,c,12.11839,0.12,2.19,551.0,2.4,0.67,0.71,4629.0,4.64,185.5507926,-4.7172908
K2-255 b,b,1.96417,0.183,2.9,1034.0,1.1,0.69,0.71,4676.0,4.62,189.9128532,-3.3705631
K2-237 b,b,2.18053435,,,,,1.43,1.28,6257.0,4.24,253.7688479,-28.7105836
K2-138 d,d,5.40479,,2.39,,2.7,0.863,0.935,5356.3,4.54,348.9490311,-10.8497391
K2-138 g,g,41.96797,,3.013,,4.75,0.863,0.935,5356.3,4.54,348.9490311,-10.8497391
K2-138 b,b,2.35322,,1.57,,1.73,0.86,0.93,5378.0,4.59,348.9490311,-10.8497391
K2-138 f,f,12.75758,,2.73,653.0,3.243,0.839,0.916,5283.0,4.538,348.9490311,-10.8497391
K2-138 c,c,3.56004,,2.299,,2.38,0.863,0.935,5356.3,4.54,348.9490311,-10.8497391
WASP-75 b,b,2.4841987,,,,,1.26,1.14,6100.0,4.29,342.3858995,-10.6754686
EPIC 201757695.02,b,2.0478,,0.90819,,,0.655,0.727,4520.0,4.659,173.9385102,4.6164303
EPIC 212297394 c,c,5.21378,0.0828,2.29,,2.472,0.749,,,,207.2061241,-17.6098985
K2-390 b,b,3.3129214,0.1815,4.28877,1119.0,2.097,0.98,,5512.0,4.44,355.702386,-9.5887124
K2-238 b,b,3.2047072,0.7448,,,3.331,,,5342.0,,347.7043164,-7.8575592
K2-391 b,b,4.622654,,1.371,,,0.566,0.757,5543.0,4.973,356.2260152,-7.7015151
K2-392 b,b,15.398723,,1.85,,,1.058,0.841,5726.0,4.314,354.6499065,-7.4788816
K2-47 b,b,31.646306,0.1,2.53,,4.93,0.73,,4810.0,,168.5825696,2.7805614
K2-285 d,d,10.45582,0.1,2.48,619.9,2.504,0.787,0.83,4975.0,4.4,349.3843458,1.3001522
K2-215 b,b,8.269648,,2.12381238,,,0.974398,0.999987,5704.0,4.41,18.4700795,6.1238647
K2-198 b,b,17.04354,0.2737,4.28,,2.9592,0.801,,,,198.8436817,-6.4649888
K2-398 c,c,18.787839,,5.098,,,1.239,0.945,5946.0,4.227,161.7349738,1.9367044
K2-356 b,b,21.0267366,,2.29,624.0,,0.86,0.9,5568.0,4.52,128.3219134,13.6613758
EPIC 211537087.02,,42.3822512,,2.58,482.0,,0.86,0.9,5568.0,4.52,128.3219134,13.6613758
EPIC 212110007.01,,16.709659,11.283,,,3.2952,1.09979,0.83,5018.76,4.27453,133.3108723,22.2188747
K2-270 c,c,4.399871,0.1076,2.8,,1.2768,0.772,,4810.0,4.594,131.2665588,13.5497322
K2-188 b,b,1.742983,,1.25908622,,,1.109202,1.106611,5982.0,4.36,129.8137008,23.3574367
EPIC 212577658.01,,14.07277587,0.04,,,3.004,,,,,208.7531273,-11.0799874
EPIC 212321305.01,,34.144,0.2836,,,7.92312,1.68987,1.01,5690.0,3.98668,204.641935,-16.9101076
EPIC 251393748.01,,8.07181,19.0291,,,3.2304,1.24106,1.018,5709.51,4.25823,136.196376,24.4027825
K2-193 b,b,14.786747,,3.3,,4.32,0.83,,,,205.2371043,-11.0093342
EPIC 211436876.01,,1.1524,,0.6746,,,1.057,0.992,5992.0,4.386,127.7276048,12.1990464
EPIC 212041206.01,,23.917716,3.2061,,,1.7208,0.828,,5050.0,4.507,128.7199403,20.946957
EPIC 211796070.01,,1.89016107,0.027,,,2.224,0.74574,0.705,4491.0,4.54108,128.3109799,17.2614182
EPIC 212703473.02,,18.516,0.03,,,2.62008,1.09551,,5841.15,,201.2364742,-8.1717857
EPIC 210524811.01,,7.46967,0.38,2.4,,1.656,0.279,,,,65.0559891,15.819996
EPIC 228758948.01,,12.20239,0.128,4.15,812.0,4.0008,1.01169,1.06,5869.0,4.45328,192.0993966,-8.5275804
EPIC 206535016.01,,20.3997,0.1066,2.65,,1.6488,0.778,,,,335.2401767,-4.1394078
EPIC 220397060.01,,12.092199,,5.84432297,,,0.990979,,5333.0,4.2,8.6971419,4.6577408
EPIC 211719484.01,,0.36091387,0.739,,,1.692,1.92205,1.18,6175.0,3.94242,123.4818695,16.1780684
EPIC 204914585.01,,18.357773,0.0452,1.74,,5.13,0.75,,4937.0,,242.0579035,-20.2883588
EPIC 212406474.01,,1.852487,0.1299,36.8,,2.52,2.479,,,,200.629388,-14.7658933
K2-396 c,c,25.76051,,3.124,,,0.92,0.954,5236.0,4.488,74.6928607,17.2690562
EPIC 247445728.01,,13.7579,,,,,0.76,,4860.0,,68.7061785,21.7686992
EPIC 204579445.01,,24.6842,0.0408,2.49,,4.968,1.17,,,,240.8283058,-21.7560956
EPIC 212428509.01,,2.667929,,50.7,,2.0904,0.94,,,,203.628266,-14.2716133
EPIC 212570977.01,,8.853025,,14.4,,4.2192,0.87,,,,205.901248,-11.2236222
EPIC 251281013.01,,3.287912,10.7725,,,2.9928,1.01769,0.87,5137.0,4.36236,140.5973449,14.5366841
EPIC 249649721.01,,24.481285,,2.49,,3.6,0.761,1.001,4861.0,4.674,236.5195393,-19.8817214
EPIC 211988320.01,,63.84825,,2.86,,,0.731598,0.62,3973.09,4.50191,136.0883061,20.065397
EPIC 212592101.01,,4.545,0.6354,,,1.04688,0.248786,0.219548,3258.0,4.98795,205.6712596,-10.7690389
EPIC 212036875.01,,5.1699026,0.311,9.23587,1356.0,1.972,1.48,,6283.4,4.18,134.6902795,20.8689789
EPIC 206152015.01,,0.80858305,1.022,,,2.199,2.31125,,6151.8,,342.3413548,-10.7433097
EPIC 210696763.03,,7.98471,0.202,1.19,,1.92,0.249,,,,52.8346342,18.3160503
EPIC 211744153.01,,4.612166,0.5543,,,1.5936,2.82645,,5444.37,,130.7457554,16.526022
EPIC 205957328.01,,14.353347,0.0648,2.19,,3.25,0.79,,5162.0,,339.9024279,-16.1298606
EPIC 211428897.03,,4.96792,0.0572,0.75,,1.296,0.299,,,,128.8572472,12.075397
K2-187 e,e,13.608511,,2.5,,4.0296,0.96,,,,132.5235618,23.1924709
EPIC 247856284.01,,11.95706,,2.635,,4.0,0.829,0.954,5292.0,4.579,74.8320695,24.7957033
EPIC 212524671.01,,11.52898,0.494,3.93,,1.488,0.533,,,,204.3571304,-12.2111141
EPIC 247560727.01,,3.3733,,1.5839,,,0.779,0.693,5634.0,4.494,75.4259195,22.6615625
EPIC 206031623.01,,9.9487,0.01525,1.48,,3.648,1.136,,,,339.5953205,-13.9195267
EPIC 211876245.01,,8.97146,26.9917,,,2.6064,0.872,,5330.0,4.481,134.1616939,18.382575
EPIC 211383821.01,,1.56699,0.046,1.34,,2.112,0.603,,,,131.0413479,11.3854224
EPIC 211357309.01,,0.46395,,0.85,,,0.42,,3563.0,5.004,133.2327321,10.9451996
EPIC 214254518.01,,5.059033,,1.03801946,,,0.623766,,4455.0,4.68,285.4760265,-26.9630173
EPIC 215125108.01,,0.738067,0.0902,260.0,,2.928,25.0,,,,282.0379454,-24.8844084
EPIC 210418253.01,,23.9683,,1.6119,,,1.129,1.325,5296.0,4.455,64.5802782,13.8777944
EPIC 201720401.01,,6340.0,,12.8,,,0.88,,4800.0,,179.1664861,3.9864368
EPIC 248782482.01,,16.222,0.056,1.28,417.0,,0.503,0.518,3852.0,4.749,154.3844246,10.2604619
EPIC 212351026.01,,2.548,0.2483,,,4.90296,0.515866,0.513515,3545.0,4.72355,201.6867614,-16.1053809
EPIC 201357835.01,,11.8951,,,,,0.68,,5040.0,,185.1812113,-1.5883337
EPIC 201176672.01,,79.9999,,10.2,,11.7504,0.508,,4542.0,4.747,169.1498727,-4.6564416
EPIC 201717274.01,,3.5269024,0.167,2.98,,1.57,0.67,,4332.0,,173.8276491,3.9340165
EPIC 201650711.02,,5.54583,0.0152,0.441,,2.088,0.34,,,,172.0443891,2.8267296
EPIC 210925707.01,,1.6865884,4.591,,,4.923,2.93748,1.19,6199.0,3.57767,57.1204621,21.797343
EPIC 211408138.01,,10.337864,5.0598,,,7.0896,1.96735,,6281.0,,132.8249194,11.7650536
EPIC 202843107.01,,2.1989041,32.4,46.6,,6.83,0.75,,4938.0,,245.5479136,-28.1619428
EPIC 220431824.01,,9.073266,1.7165,23.32,,6.9456,1.763,,,,12.8272823,5.3334294
K2-278 b,b,3.334966,,2.98,1711.0,,1.61,1.4,6747.0,4.17,203.3018653,-14.5041057
EPIC 203710387.01,,2.809,4.73,,,,0.474383,0.472176,2901.0,4.75991,244.1277536,-25.2057083
EPIC 212311834.01,,17.788652,,47.8,,2.8104,0.76,,,,199.9766096,-17.1811426
EPIC 216357880.01,,11.86386,0.0605,2.21,,3.768,0.848,,,,287.1277235,-22.4921765
EPIC 204489514.01,,10.2236,,132.0,,10.3992,2.04,,6960.0,4.05,240.7566702,-22.1313448
EPIC 249883770.01,,2.228112,,1.398,,1.8,0.693,0.785,4355.0,4.651,234.295942,-16.8373887
EPIC 216050437.01,,14.948966,,36.94985751,,,1.524443,,6391.0,4.18,293.6160533,-23.0529537
EPIC 220606084.01,,,0.4902,12.32,,8.16,1.698,,,,15.6817468,9.1599614
EPIC 208445756.01,,22.4844,,79.0,,6.69096,1.15,,6173.0,4.35,95.7830373,20.9714417
EPIC 207517400.01,,6.3878,,65.0,,3.6504,1.25,,6668.0,4.331,95.6307287,17.3359732
EPIC 212053988.01,,0.579309,47.1689,,,1.9608,0.999114,0.8,4888.0,4.34193,134.8894772,21.1694877
EPIC 211613886.01,,0.958786,1.7691,,,1.2528,1.0377,0.968,5512.55,4.3918,135.6995684,14.7279308
EPIC 203710387.01,,1.4044283,7.26,3.66,,2.45,0.12,,2721.0,,244.1277536,-25.2057083
EPIC 205148699.01,,4.377326,,27.0,,4.548,1.43,,5928.0,4.08,253.1604535,-19.1616989
EPIC 251809286.01,,9.485826,5.2542,,,15.3408,,,,,131.65,19.0138889
EPIC 202086968.01,,1.8490876,2.74,17.3,,3.12,0.96,,5693.0,,97.0056091,16.3888806
EPIC 212586030.01,,7.785227,,7.72094189,,,1.817689,,5084.0,3.95,205.8579439,-10.8969688
K2-192 b,b,4.163,0.0245,,,1.44096,0.825553,0.874,5163.0,4.54609,206.5823122,-11.5563527
EPIC 210598340.01,,3.7342439,1.2859,30.71,,5.736,2.642,,,,56.8687464,16.9416013
EPIC 215389654.01,,23.510811,,18.4,,8.58,0.97,,,,283.5497366,-24.3209467
EPIC 211428897.02,,2.17807,,0.65,,,0.409602,0.402278,3511.0,4.81787,128.8572472,12.075397
EPIC 251393916.01,,0.678473,5.8984,,,1.812,1.5871,1.03,5744.27,4.0497,136.3026696,24.412541
EPIC 204634789.01,,2.2,,8.4,,,0.87,,4800.0,,247.9469488,-21.5234812
EPIC 213546283.01,,9.7706,0.0988,3.8,,3.228,1.195,,,,289.3770304,-29.0494243
K2-34 b,b,2.9956348,,13.75,1687.0,,1.42,1.16,6168.0,4.2,127.5787231,22.2359194
EPIC 212577658.01,,14.069121,,1.8,,2.9904,0.84,,,,208.7531273,-11.0799874
EPIC 211619805.01,,1.855827,0.0844,,,3.0168,0.664,,4720.0,4.627,133.2383188,14.8117921
EPIC 212315941.01,,12.9348816,1.516,,,2.064,,,,,203.0872028,-17.0612731
EPIC 215234145.01,,1.2539936,1.3183,31.7,,2.1264,0.948,,,,296.2215504,-24.64935
EPIC 228724899.01,,5.20256,0.113,3.58,1000.0,1.3992,0.995782,0.96,5489.0,4.42401,182.4450314,-10.1116203
EPIC 212425103.01,,0.946033,0.0425,1.81,,1.632,0.827,,,,204.3695477,-14.3488709
EPIC 212071939.01,,1.743013,47.0271,,,5.8848,2.95299,1.9,7935.6,3.7763,133.4538787,21.4911903
EPIC 201516974.01,,36.762337,0.177,3.44,,18.73,0.75,,4932.0,,174.3144865,0.782986
K2-290 b,b,,,,,,,,,,234.8578846,-20.1988975
K2-8 b,b,10.3535,,3.32,,2.43,0.8,0.84,5147.0,4.562,169.7935178,-0.2844389
EPIC 206175552.01,,6.57986525,0.561,,,1.225,1.68281,1.06,5874.0,4.01131,339.5115221,-10.2051939
EPIC 220565349.01,,21.776971,,19.9,,2.2008,0.84,,,,18.7027892,8.2514749
K2-133 e,e,26.5841,0.0987,1.73,296.0,1.44,0.455,0.461,3655.0,,70.1493775,25.0098135
EPIC 212796016.01,,3.216,0.0308,,,1.34304,0.622576,0.60613,3954.0,4.63225,205.2933875,-5.6633224
EPIC 211939692.02,,39.5438,0.0511,3.28,,7.992,1.294,,,,128.401884,19.3201861
EPIC 201257461.01,,50.27762,,209.52,1466.0,,10.96,,5141.0,,178.1611264,-3.0949095
EPIC 212020442.01,,3.888853,2.5872,,,3.108,0.696024,0.660661,3693.0,4.5728,137.5123668,20.5937973
EPIC 214611894.01,,21.568409,,20.5,,4.0704,1.21,,,,281.4406307,-26.0651403
EPIC 246260670.01,,3.853494,,6.957,,2.4,0.744,0.838,4459.0,4.619,352.1761121,-3.8464108
EPIC 211619120.01,,11.100314,12.3582,,,12.5808,3.70395,,4928.18,,130.4176439,14.8015143
EPIC 211432946.01,,1.671965,32.1572,,,2.1528,0.483697,0.481713,3243.0,4.75171,132.637214,12.1393359
EPIC 201856786.02,,5.24086,0.0292,1.46,,2.568,0.809,,,,177.987935,6.4404496
EPIC 212221986.01,,0.526018,23.6909,,,1.4328,0.671247,0.642823,3614.0,4.59239,133.8758538,25.0205528
EPIC 211928959.01,,0.858462,24.8568,,,2.028,0.840819,0.7,4467.0,4.43376,133.4825629,19.1590573
EPIC 249731291.02,,23.336739,,5.824,,10.0,2.356,2.312,6332.0,4.062,227.5096887,-18.8126177
K2-51 b,,13.008383,,15.65133315,,,1.420548,,5526.0,4.29,246.8110909,-27.9571047
EPIC 202565282.01,,11.97495,,256.0,,6.786,3.4,,5200.0,3.32,247.4260725,-29.2017505
EPIC 211535481.01,,0.539696,10.1331,,,1.7448,,,,,130.882181,13.638647
EPIC 201569483.01,,5.79687,,27.81,930.0,,0.79,,5192.0,,167.1711994,1.5774487
EPIC 210423938.01,,19.8606,0.0903,2.21,,3.888,0.648,,,,60.3724029,14.0001347
EPIC 212634172.01,,2.85177,,3.34,,,0.387653,0.377476,3288.0,4.83807,202.3909815,-9.8106709
EPIC 220470563.01,,7.30383,0.0849,2.18,,1.3704,0.715,,,,13.27676,6.1002238
EPIC 216114172.01,,13.12227,0.0367,2.02,,3.936,1.004,,,,295.1508935,-22.9361426
EPIC 211393988.01,,4.8740385,0.641,14.3194,1490.0,4.125,1.8,,6504.4,4.05,133.8179435,11.5488678
EPIC 217084873.01,,8.60133,0.2804,5.31,,4.0536,1.016,,,,283.2954698,-21.1985855
K2-393 b,b,10.41144,,,,,1.12,,5540.0,,348.5159113,-0.0821031
EPIC 202066537.01,,6.90487,,53.0,,3.5088,1.45,,6599.0,4.241,104.266253,18.62682
EPIC 211372788.01,,1.529084,1.0527,48.0,,2.1936,1.654,,,,131.2614332,11.2032455
EPIC 207739861.01,,1.81449,,27.0,,2.592,0.92,,5614.0,4.49,99.5543522,18.2271705
EPIC 204649811.01,,2.6454165,1.2,9.47,,2.72,0.79,,5179.0,,244.8207081,-21.4599992
EPIC 212703473.02,,18.517319,,1.86157195,,,0.978493,,5758.0,4.46,201.2364742,-8.1717857
EPIC 201270176.01,,1.57771549,1.823,,,3.086,1.15585,0.87,5163.0,4.25178,170.1325248,-2.9026339
EPIC 211407755.01,,36.109,0.49,8.0,,3.192,0.504,,,,132.3036441,11.7589327
EPIC 211904310.01,,24.399869,,18.43,1144.0,,1.65,1.33,6404.0,4.12,129.4837732,18.7902102
K2-76 b,,11.9897,,,,5.352,1.57442,1.03,5759.0,4.05666,337.1055746,-6.0867177
EPIC 203692610.01,,1.8204,0.5,,,,0.5139,0.511624,3112.0,4.72526,242.6317089,-25.2672637
EPIC 251304634.01,,4.392503,,1.11,,1.8,0.669,0.705,4707.0,4.634,139.3005504,17.0846276
EPIC 212351868.01,,2.500285,,64.215,,5.7,2.481,1.936,6051.0,3.934,204.9970365,-16.0828568
K2-25 b,b,3.48456408,1.155,3.44,494.0,0.7637,0.2932,0.2634,3207.0,4.944,63.2739346,15.2477027
EPIC 212839127.01,,20.641492,,49.5,,4.0296,1.05,,,,201.7799482,-4.2481678
EPIC 212207368.01,,1.190316,1.4098,,,3.2592,0.335,,3420.0,4.916,131.0553251,24.5162853
K2-67 b,,24.3949924,2.305,,,6.096,1.53945,1.13,6059.0,4.11642,333.6063167,-10.6527924
EPIC 215717520.01,,,3.847,13.66,,12.3336,0.738,,,,280.7874548,-23.6734905
EPIC 228720681.01,,15.78157905706,1.20077993,11.76767971,726.65,3.9993972,1.0,,5780.0,4.438,188.6967878,-10.3197103
EPIC 210961508.01,,0.349935,,2.18,,,0.76,,4925.0,3.42,59.920055,22.3658789
EPIC 201920032.01,,28.2692,,3.35,,4.2504,1.29,,5631.0,4.2,174.1067018,7.7529977
EPIC 201111557.01,,2.30183,2.268,1.12,1054.0,1.9008,0.762602,0.73,4616.52,4.53679,183.8462454,-6.2683289
EPIC 212181307.01,,0.555317,41.6594,,,1.9608,1.07851,0.91,5295.0,4.33146,135.8050393,23.7715847
HAT-P-56 b,b,2.7908327,,16.432394,1840.0,2.27112,1.428,1.296,6566.0,4.24,100.8480137,27.2521823
EPIC 201180665.01,,17.77297,3.662,26.44,830.0,2.8992,1.25428,1.06,5847.0,4.26659,184.1697015,-4.5603949
EPIC 212639319.01,,13.83851,0.0882,8.26,,1.4952,2.65,,,,199.5780236,-9.6918696
EPIC 205064326.01,,8.0241306,0.488,4.42,,4.31,0.58,,3939.0,,251.8883544,-19.5793619
K2-8 b,b,10.35239,,3.58,631.0,3.362,0.74,0.78,4870.0,4.52,169.7935178,-0.2844389
EPIC 212757601.01,,1.018,0.9794,,,1.32192,0.805916,0.83,5022.0,4.54457,208.154586,-6.7693945
EPIC 211731298.01,,1.99043,,,,,0.82,,5086.0,,129.0410676,16.3436617
K2-383 b,b,1.865962,,1.564,,,0.804,1.061,5129.0,4.655,282.008765,-18.3795798
EPIC 211321953.01,,22.194346,,3.174,,4.8,1.069,0.806,5660.0,4.283,128.8325692,10.2921986
