kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_smass,koi_slogg,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_impact,koi_duration,koi_ingress,koi_dor,koi_period_log,koi_prad_category,koi_steff_category,stellar_density
K02671.02,,FALSE POSITIVE,FALSE POSITIVE,17.5509742,3859.0,5.97,700.0,56.9,5780.0,1.0,1.0,4.438,2,143.0,5.5897505,19.2544115,0.2023,4.064,,34.15,2.920522305194663,Jupiter-size,G-dwarf,1.0
K02672.01,Kepler-396 c,CONFIRMED,CANDIDATE,88.5122014,2518.7,4.7,390.0,5.47,5593.0,0.945,0.918,4.45,2,14.0,28.205576,61.356983,0.242,6.8214,,100.84,4.494374944480545,Jupiter-size,G-dwarf,1.0877954944470443
K02430.01,,FALSE POSITIVE,FALSE POSITIVE,10.21507506,258.6,1.5,780.0,87.48,5406.0,0.95,0.893,4.433,1,114.0,5.938376,15.206182,0.1,3.395,,23.21,2.417258860771888,Earth-size,G-dwarf,1.0415512465373962
K02431.01,,FALSE POSITIVE,FALSE POSITIVE,8.3806973,650.8,1.91,701.0,57.04,5062.0,0.735,0.789,4.601,1,143.0,5.5897505,19.2544115,0.5317,3.028,,18.51,2.238654099274315,Earth-size,K-dwarf,1.98707832431876
K02432.01,Kepler-1236 b,CONFIRMED,CANDIDATE,31.0572947,636.6,1.85,480.0,12.57,5395.0,0.734,0.821,4.615,2,46.0,4.2287555,12.803437,0.335,3.401,,67.4,3.467524761213026,Earth-size,G-dwarf,2.0761320715764158
K02433.01,Kepler-385 c,CONFIRMED,CANDIDATE,15.1622287,479.8,3.12,829.0,111.74,6325.0,1.112,1.157,4.409,5,72.0,4.852565,19.017454,0.959,7.332,,5.84,2.782676958187565,Sub-Neptune,F-dwarf,0.8414319473462168
K02433.02,Kepler-385 b,CONFIRMED,CANDIDATE,10.04378351,437.9,2.94,951.0,193.39,6325.0,1.112,1.157,4.409,5,116.0,5.1924124,23.985958,0.953,5.548,,5.3,2.401867691376682,Sub-Neptune,F-dwarf,0.8414319473462168
K02508.01,,CANDIDATE,CANDIDATE,7.10397925,370.5,1.51,818.0,105.84,5488.0,0.789,0.877,4.584,1,191.0,4.2824187,14.379563,0.192,1.5398,,35.22,2.092355206479136,Earth-size,G-dwarf,1.7855358884579922
K02509.01,Kepler-1263 b,CONFIRMED,CANDIDATE,4.5513988,188.7,1.13,907.0,159.65,5009.0,0.84,0.797,4.491,1,297.0,3.7416196,15.526697,0.248,2.457,,13.9,1.714049932038633,Sub-Earth,K-dwarf,1.3446846992765362
K00248.02,Kepler-49 c,CONFIRMED,CANDIDATE,10.91274065,1387.2,2.13,443.0,9.12,3834.0,0.539,0.541,4.708,4,111.0,7.4485817,42.68845,0.685,2.1801,,29.7,2.4776084702453187,Sub-Neptune,K-dwarf,3.4548641066881447
K02510.01,,FALSE POSITIVE,FALSE POSITIVE,12.2141545,535.8,18.13,683.0,51.37,5435.0,0.824,0.937,4.578,1,110.0,6.653977,18.712393,1.175,10.262,,2.55,2.5812885656840363,Jupiter-size,G-dwarf,1.6747807320584196
K02511.01,,FALSE POSITIVE,FALSE POSITIVE,3.732261,153.6,1.09,1119.0,369.47,5762.0,0.867,0.859,4.495,1,357.0,3.368786,13.811562,0.4,2.054,,12.91,1.5544031009771624,Sub-Earth,G-dwarf,1.3180620970908385
K02583.01,Kepler-1998 b,CONFIRMED,CANDIDATE,3.03267135,42.4,0.6,1187.0,468.31,5640.0,0.921,0.962,4.492,2,447.0,3.291521,12.880582,0.238,1.774,,12.78,1.3944290223649218,Sub-Earth,G-dwarf,1.2313915850956463
K02585.01,Kepler-392 b,CONFIRMED,CANDIDATE,5.34182466,70.5,0.95,1125.0,379.09,5767.0,1.135,0.91,4.287,3,247.0,3.786949,15.339475,0.07,3.577,,11.48,1.8471665283041256,Sub-Earth,G-dwarf,0.622377391012785
K02586.01,Kepler-1282 b,CONFIRMED,CANDIDATE,2.131945045,269.4,1.66,1418.0,955.16,5845.0,1.013,1.102,4.469,2,538.0,4.546344,19.88047,0.209,1.8061,,8.98,1.1416542316783223,Earth-size,G-dwarf,1.0601156807273544
K02587.01,Kepler-1283 b,CONFIRMED,CANDIDATE,12.9462567,168.7,1.13,764.0,80.34,6058.0,0.867,0.95,4.54,1,80.0,4.1123853,13.311803,0.109,9.568,,10.416,2.6352111353410193,Sub-Earth,F-dwarf,1.4576938209968529
K02588.01,Kepler-1687 b,CONFIRMED,CANDIDATE,5.77957133,396.6,1.5,598.0,30.22,4102.0,0.581,0.599,4.687,1,233.0,3.8096006,16.683186,0.946,2.5213,,6.91,1.9139138742897608,Earth-size,K-dwarf,3.0542066978283793
K02656.01,,CANDIDATE,CANDIDATE,6.77367892,150.7,1.33,1083.0,324.84,6392.0,1.072,1.116,4.425,1,196.0,4.791773,13.574523,0.228,3.579,,14.26,2.0507435298019416,Earth-size,F-dwarf,0.90589912156748
K02657.01,,CANDIDATE,CANDIDATE,5.22402436,48.1,0.58,941.0,185.16,5487.0,0.84,0.837,4.512,1,258.0,5.1066856,13.247013,0.12,2.608,,15.3,1.8284167007501793,Sub-Earth,G-dwarf,1.4121720116618077
K02658.01,Kepler-1866 b,CONFIRMED,CANDIDATE,11.6601667,181.0,2.08,834.0,114.36,5791.0,1.083,1.03,4.381,1,117.0,4.1776896,16.824768,0.983,5.882,,4.09,2.538460584085896,Sub-Neptune,G-dwarf,0.8108711610299774
K02659.01,,FALSE POSITIVE,FALSE POSITIVE,89.465468,67.9,2.57,549.0,21.43,5192.0,2.46,1.309,3.773,1,16.0,5.908082,11.411535,0.931,9.88,,27.1,4.504968208829109,Sub-Neptune,K-dwarf,0.0879294436410555
K02660.01,Kepler-1307 b,CONFIRMED,CANDIDATE,18.0161227,499.5,2.39,768.0,82.38,6245.0,1.065,1.049,4.406,1,36.0,4.7314324,14.250783,0.023,4.016,,34.97,2.945287182498161,Sub-Neptune,F-dwarf,0.8684136973013258
K02434.01,,FALSE POSITIVE,FALSE POSITIVE,40.8777605,719.1,29.55,526.0,18.15,5930.0,0.937,0.988,4.489,1,31.0,7.9786787,20.772655,1.262,9.745,,8.52,3.734754910360505,Jupiter-size,G-dwarf,1.200986628019176
K02435.01,,FALSE POSITIVE,FALSE POSITIVE,6.80243431,249.1,2.6,895.0,151.72,5836.0,0.816,0.884,4.561,1,197.0,3.471076,12.355037,1.0,3.817,,3.47,2.054435776030913,Sub-Neptune,G-dwarf,1.6269784057413816
K02436.01,Kepler-1237 b,CONFIRMED,CANDIDATE,84.5733346,891.6,2.59,366.0,4.26,5418.0,0.888,1.005,4.543,1,18.0,5.5247555,15.94036,0.024,5.762,,115.1,4.4493737229356105,Sub-Neptune,G-dwarf,1.4352487074364355
K00245.02,Kepler-37 c,CONFIRMED,CANDIDATE,21.30181863,87.3,0.72,564.0,23.89,5437.0,0.781,0.829,4.571,4,62.0,7.640557,29.897533,0.086,3.8763,,42.18,3.1046682280556133,Sub-Earth,G-dwarf,1.7402090741760041
K02437.01,Kepler-1238 b,CONFIRMED,CANDIDATE,4.14789051,137.6,1.93,1389.0,878.32,6150.0,1.417,1.23,4.223,1,319.0,4.038791,13.618851,0.878,3.829,,4.27,1.638587021053935,Earth-size,F-dwarf,0.43231027786759624
K02512.01,,CANDIDATE,CANDIDATE,15.92108138,716.8,3.14,645.0,40.88,5595.0,0.82,0.917,4.57,1,82.0,4.02406,14.449293,0.972,1.5443,,28.0,2.828560263483352,Sub-Neptune,G-dwarf,1.663136054323066
K02513.01,Kepler-2002 b,CONFIRMED,CANDIDATE,19.0054098,542.4,28.47,758.0,78.19,6347.0,1.036,1.032,4.423,1,73.0,4.3425894,17.672268,1.228,1.843,,18.98,2.9960027269781664,Jupiter-size,F-dwarf,0.9281120922271173
K02514.01,,FALSE POSITIVE,FALSE POSITIVE,1.96433113,139.1,1.33,1638.0,1704.63,6306.0,1.121,1.166,4.405,1,582.0,3.346539,13.067234,0.16,2.381,,6.319,1.0866514184678846,Earth-size,F-dwarf,0.8277166905310427
K02516.01,,CANDIDATE,CANDIDATE,2.81043228,47.4,1.43,1701.0,1978.53,5415.0,2.079,1.164,3.868,1,475.0,3.4308627,13.533068,0.351,3.874,,5.27,1.3377426420201735,Earth-size,G-dwarf,0.12953571073074355
K02517.01,Kepler-1264 b,CONFIRMED,CANDIDATE,0.968527683,114.6,1.21,1677.0,1867.0,5580.0,0.886,0.989,4.538,1,1382.0,3.6596677,16.33386,0.941,1.3672,,2.24,0.6772858942948982,Sub-Earth,G-dwarf,1.4219853625629033
K02589.01,Kepler-1284 b,CONFIRMED,CANDIDATE,0.664074145,212.6,1.19,1703.0,1998.48,5178.0,0.797,0.896,4.585,1,2013.0,4.393739,17.469727,0.525,1.0925,,4.09,0.5092688996995949,Sub-Earth,K-dwarf,1.7698360843199923
K02590.01,,FALSE POSITIVE,FALSE POSITIVE,11.7489907,36.7,1.01,1114.0,363.51,6440.0,1.655,1.204,4.081,2,143.0,5.5897505,19.2544115,0.1228,4.043,,22.17,2.5454521076867413,Sub-Earth,F-dwarf,0.26560270429437827
K02592.01,,CANDIDATE,CANDIDATE,175.603366,506.8,2.87,348.0,3.46,6225.0,1.009,1.07,4.461,1,7.0,6.442669,12.113426,0.952,9.543,,53.9,5.17390634801087,Sub-Neptune,F-dwarf,1.0416223236929592
K00004.01,Kepler-1658 b,CONFIRMED,CANDIDATE,3.849371737,1298.6,12.94,2034.0,4055.29,6244.0,2.992,1.482,3.657,1,276.0,26.059868,235.59987,0.915,2.632,,5.6,1.5788491577956352,Jupiter-size,F-dwarf,0.05533035237627582
K00033.01,,FALSE POSITIVE,FALSE POSITIVE,0.5276763491099999,275.3,51.34,4057.850000000004,65691.90670000119,4448.0,12.816970000000065,1.789,2.56126,1,1824.0,5.494878,13.803261,0.319,1.2335,,2.28,0.42374785489901445,Jupiter-size,K-dwarf,0.0008496777331984431
K00251.01,Kepler-125 b,CONFIRMED,CANDIDATE,4.164384505,2338.0,2.54,590.0,28.75,3808.0,0.508,0.534,4.754,2,253.0,14.949078,141.97963,0.59,1.8464,,14.89,1.6417859289653856,Sub-Neptune,K-dwarf,4.07333491832338
K02662.01,Kepler-1308 b,CONFIRMED,CANDIDATE,2.10433534,242.1,0.79,662.0,45.34,3640.0,0.44363,0.47,4.808110000000003,1,634.0,3.707802,16.621637,0.872,1.1168,,7.58,1.1327996312794486,Sub-Earth,M-dwarf,5.383133328003
K02664.01,Kepler-1309 b,CONFIRMED,CANDIDATE,28.8431751,756.7,2.66,491.0,13.77,5151.0,0.785,0.758,4.528,1,44.0,4.409803,13.1382675,0.913,3.171,,33.3,3.3959561738305353,Sub-Neptune,K-dwarf,1.5669683890484827
K00256.01,,FALSE POSITIVE,FALSE POSITIVE,1.378649746,22462.0,6.51,734.0,68.34,3640.0,0.44363,0.465,4.808110000000003,1,770.0,27.948862,110.819664,0.099,1.2232,,9.765,0.8665329930753288,Jupiter-size,M-dwarf,5.325865952173181
K02665.01,,FALSE POSITIVE,FALSE POSITIVE,1.112207126,54.7,0.73,1797.0,2467.09,6046.0,0.972,1.053,4.486,1,1202.0,3.620826,10.087545,0.402,1.35,,5.85,0.747733432058094,Sub-Earth,F-dwarf,1.1466465703624673
K02666.01,,CANDIDATE,CANDIDATE,64.034363,758.8,3.47,411.0,6.72,5691.0,0.783,0.814,4.561,1,17.0,5.475784,13.237282,0.985,9.174,,17.89,4.174915791741818,Sub-Neptune,G-dwarf,1.6956613402840115
K02667.01,,FALSE POSITIVE,FALSE POSITIVE,1.303576682,245.5,1.51,1694.0,1940.45,6045.0,0.955,1.038,4.494,1,821.0,4.286027,17.523087,0.08,1.021,,9.88,0.834462994182062,Earth-size,F-dwarf,1.1917557027103403
K02438.01,,FALSE POSITIVE,FALSE POSITIVE,1.958577398,453.0,1.8,1252.0,579.19,5402.0,0.816,0.901,4.568,1,511.0,5.174481,19.44362,0.59,2.388,,5.27,1.084708544022766,Earth-size,G-dwarf,1.6582664520056392
K02439.01,Kepler-1239 b,CONFIRMED,CANDIDATE,5.19103699,290.1,1.92,1183.0,462.91,6321.0,1.125,1.207,4.417,2,224.0,4.420254,21.030302,0.117,4.222,,9.496,1.823102599321378,Earth-size,F-dwarf,0.8477146776406036
K02440.01,Kepler-1240 b,CONFIRMED,CANDIDATE,4.86638504,143.8,1.32,1121.0,372.7,5688.0,1.111,0.969,4.333,1,214.0,3.5253444,14.634054,0.176,2.296,,16.13,1.769238607678287,Earth-size,G-dwarf,0.7066129626911251
K02441.01,,FALSE POSITIVE,FALSE POSITIVE,4.79176993,116.6,0.81,883.0,143.74,5138.0,0.756,0.717,4.536,1,282.0,4.14051,18.046244,0.372,4.52,,7.63,1.7564379322640877,Sub-Earth,K-dwarf,1.6594102530946404
K02442.01,Kepler-386 c,CONFIRMED,CANDIDATE,25.1933989,481.2,1.95,513.0,16.34,5009.0,0.84,0.797,4.491,2,50.0,5.3757124,16.161253,0.679,4.62,,31.8,3.265507428640542,Earth-size,K-dwarf,1.3446846992765362
K02518.01,,FALSE POSITIVE,FALSE POSITIVE,0.759762021,227.0,24.2,2280.0,6419.35,6386.0,1.123,1.161,4.402,1,1764.0,3.5109353,21.570005,1.183,4.912,,1.208,0.565178584566733,Jupiter-size,F-dwarf,0.8197717553914593
K02519.01,,CANDIDATE,CANDIDATE,4.790912471,360.7,2.25,717.0,62.51,4359.0,0.676,0.665,4.601,1,282.0,3.9272654,11.909917,0.969,0.798706,,25.0,1.7562898734687449,Sub-Neptune,K-dwarf,2.1526903177648
K02520.01,Kepler-1265 b,CONFIRMED,CANDIDATE,6.49441464,357.3,1.75,732.0,68.05,4769.0,0.742,0.724,4.557,1,208.0,3.8304286,14.789656,0.911,2.344,,9.82,2.0141580284378806,Earth-size,K-dwarf,1.7722576119982114
K00248.03,Kepler-49 d,CONFIRMED,CANDIDATE,2.576571021,852.8,1.57,717.0,62.42,3834.0,0.539,0.541,4.708,4,499.0,10.21087,48.26403,0.187,1.5997,,12.44,1.2744045260512318,Earth-size,K-dwarf,3.4548641066881447
K02521.01,Kepler-1266 b,CONFIRMED,CANDIDATE,28.4750006,763.8,2.64,489.0,13.5,4996.0,0.831,0.791,4.497,2,41.0,6.9753323,18.937853,0.835,4.718,,27.8,3.3835424667796685,Sub-Neptune,K-dwarf,1.3783941210455637
K02593.01,Kepler-1285 b,CONFIRMED,CANDIDATE,14.7966306,56.1,0.98,874.0,138.25,6175.0,1.307,1.244,4.299,2,89.0,4.309432,13.230062,0.182,5.613,,19.95,2.7597966641266747,Sub-Earth,F-dwarf,0.5571775605965835
K02594.01,Kepler-1286 b,CONFIRMED,CANDIDATE,11.25401871,433.4,2.42,888.0,147.13,5995.0,1.118,1.022,4.351,1,57.0,4.2899995,15.20904,0.603,4.759,,14.88,2.505853941150673,Sub-Neptune,G-dwarf,0.7313503695013921
K02595.01,Kepler-393 b,CONFIRMED,CANDIDATE,9.18244299,87.6,1.24,1052.0,289.74,6194.0,1.314,1.098,4.242,2,143.0,3.7863715,14.468613,0.257,4.318,,15.86,2.3206649617032498,Sub-Earth,F-dwarf,0.48396755138791264
K02595.02,Kepler-393 c,CONFIRMED,CANDIDATE,14.6134781,72.8,1.12,901.0,155.87,6194.0,1.314,1.098,4.242,2,92.0,3.8764937,11.76338,0.086,5.266,,21.3,2.7481345220081748,Sub-Earth,F-dwarf,0.48396755138791264
K02596.01,,FALSE POSITIVE,FALSE POSITIVE,119.682075,1704.1,30.39,351.0,3.59,5778.0,0.911,1.028,4.531,1,12.0,20.381357,26.97966,1.259,30.04754200000019,,10.15,4.793159608375722,Jupiter-size,G-dwarf,1.3596839896539632
K02672.02,Kepler-396 b,CONFIRMED,CANDIDATE,42.9923284,1120.1,3.32,496.0,14.33,5593.0,0.945,0.918,4.45,2,32.0,22.794655,78.22098,0.643,4.726,,56.1,3.784015264171286,Sub-Neptune,G-dwarf,1.0877954944470443
K00257.01,Kepler-506 b,CONFIRMED,CANDIDATE,6.88341278,487.4,2.63,1080.0,321.63,6139.0,1.193,1.19,4.359,1,151.0,21.59056,165.79648,0.083,2.0674,,25.87,2.06476090402032,Sub-Neptune,F-dwarf,0.7008508919367391
K02673.01,,FALSE POSITIVE,FALSE POSITIVE,4.593595496,45034.0,44.14,1022.0,258.12,5717.0,0.884,0.984,4.538,1,130.0,74.63871,523.9879,1.147,2.7468,,11.56,1.7216222818327507,Jupiter-size,G-dwarf,1.4244207888169025
K02674.01,Kepler-1311 d,CONFIRMED,CANDIDATE,197.5111484,2575.6,9.52,391.0,5.54,5616.0,1.674,1.032,4.004,3,7.0,66.03131,125.39901,0.814,11.106,,90.6,5.290845261774332,Jupiter-size,G-dwarf,0.21999526641813036
K02674.02,Kepler-1311 b,CONFIRMED,CANDIDATE,11.1726723,76.8,1.5,1019.0,255.06,5616.0,1.674,1.032,4.004,3,108.0,5.4428034,12.301436,0.504,6.106,,12.22,2.4991934638318,Earth-size,G-dwarf,0.21999526641813036
K02674.03,Kepler-1311 c,CONFIRMED,CANDIDATE,2.53573284,68.0,1.36,1671.0,1842.18,5616.0,1.674,1.032,4.004,3,524.0,4.5185146,19.553331,0.054,3.989,,4.9207,1.2629205876223848,Earth-size,G-dwarf,0.21999526641813036
K02443.01,Kepler-387 b,CONFIRMED,CANDIDATE,6.79164656,102.6,1.01,994.0,230.81,5772.0,1.003,0.824,4.351,2,200.0,3.284534,15.718208,0.121,3.343,,15.56,2.053052205968552,Sub-Earth,G-dwarf,0.8166282745169721
K02443.02,Kepler-387 c,CONFIRMED,CANDIDATE,11.8376933,92.9,1.0,826.0,110.03,5772.0,1.003,0.824,4.351,2,110.0,3.2240832,11.67936,0.557,3.381,,22.53,2.5523856325901946,Sub-Earth,G-dwarf,0.8166282745169721
K02444.01,Kepler-1241 b,CONFIRMED,CANDIDATE,18.5525162,771.5,2.53,612.0,33.14,5569.0,0.829,0.928,4.566,1,57.0,5.3635626,17.103079,0.78,4.385,,21.7,2.973103984031836,Sub-Neptune,G-dwarf,1.6288623483516649
K02445.01,,CANDIDATE,CANDIDATE,47.3659328,757.0,11.97,481.0,12.62,5708.0,0.902,0.902,4.482,1,26.0,5.123215,13.911759,1.085,7.929,,12.94,3.8787956981227727,Jupiter-size,G-dwarf,1.2290991686373223
K00245.03,Kepler-37 b,CONFIRMED,CANDIDATE,13.3669309,24.714999999999996,0.52,656.0,43.71,5417.0,0.772,0.803,4.567,4,143.0,5.5897505,19.2544115,0.4064,3.733,,25.1,2.6649291003838287,Sub-Earth,G-dwarf,1.7452741020136577
K02447.01,,FALSE POSITIVE,FALSE POSITIVE,1.045492348,28.7,0.83,2291.0,6522.69,6057.0,1.457,0.95,4.088,1,1277.0,3.7445908,15.700155,0.708,2.933,,2.11,0.7156385174856723,Sub-Earth,F-dwarf,0.30714606093261254
K02521.02,Kepler-1266 c,CONFIRMED,CANDIDATE,4.86634094,366.7,1.94,881.0,142.39,4996.0,0.831,0.791,4.497,2,229.0,3.9872024,13.456439,0.895,1.885,,9.74,1.7692310902437067,Earth-size,K-dwarf,1.3783941210455637
K02522.01,Kepler-1848 b,CONFIRMED,CANDIDATE,5.60402307,224.9,1.25,774.0,84.65,4847.0,0.737,0.756,4.581,1,237.0,3.6156561,15.014907,0.8,1.0273,,26.1,1.8876790193891513,Sub-Earth,K-dwarf,1.8885101873621184
K02523.01,Kepler-1267 b,CONFIRMED,CANDIDATE,13.0313583,573.3,2.88,774.0,84.94,5514.0,1.071,0.926,4.345,2,89.0,3.830414,16.700882,0.813,4.521,,13.76,2.641294703398264,Sub-Neptune,G-dwarf,0.753776466291384
K02524.01,Kepler-1268 b,CONFIRMED,CANDIDATE,40.9905002,297.3,2.41,627.0,36.5,5842.0,1.41,1.072,4.17,1,35.0,4.697859,14.687093,0.048,7.336,,43.31,3.737443406985236,Sub-Neptune,G-dwarf,0.3824172264691225
K02525.01,Kepler-1849 b,CONFIRMED,CANDIDATE,57.2932309,773.6,1.95,355.0,3.76,4806.0,0.729,0.709,4.564,1,20.0,4.757653,11.2587805,0.021,4.878,,91.91,4.065485978553634,Earth-size,K-dwarf,1.8300529273246569
K02597.01,Kepler-394 b,CONFIRMED,CANDIDATE,8.00504749,187.5,1.52,1035.0,271.68,6398.0,1.101,1.141,4.411,3,165.0,3.34919,13.853771,0.054,3.32,,18.64,2.197785252350826,Earth-size,F-dwarf,0.8549164771664872
K02597.02,Kepler-394 c,CONFIRMED,CANDIDATE,12.13070414,211.2,1.61,901.0,155.85,6398.0,1.101,1.141,4.411,3,100.0,3.5538135,11.730205,0.083,3.843,,24.36,2.574953315208821,Earth-size,F-dwarf,0.8549164771664872
K02597.03,Kepler-394 d,CONFIRMED,CANDIDATE,5.61357653,162.3,1.41,1165.0,435.61,6398.0,1.101,1.141,4.411,3,232.0,3.4833915,12.560768,0.119,2.905,,14.84,1.8891245862019976,Earth-size,F-dwarf,0.8549164771664872
K02598.01,,CANDIDATE,CANDIDATE,29.2254372,174.1,1.35,614.0,33.69,6049.0,1.008,1.069,4.461,1,45.0,4.543964,11.874709,0.384,5.293,,39.5,3.4086838612432224,Earth-size,F-dwarf,1.0437490876715179
K02600.01,,FALSE POSITIVE,FALSE POSITIVE,1.33255087,123.3,1.19,1728.0,2107.29,5774.0,1.054,0.903,4.347,1,853.0,4.000361,15.864739,0.415,3.565,,2.72,0.846962462719122,Sub-Earth,G-dwarf,0.7711980409718201
K02375.01,,FALSE POSITIVE,FALSE POSITIVE,40.8792243,413.6,1.62,437.0,8.59,5383.0,0.72,0.769,4.609,1,32.0,6.724275,18.615725,0.79,7.005,,28.8,3.734789863863276,Earth-size,G-dwarf,2.060292352537723
K02376.01,Kepler-1214 b,CONFIRMED,CANDIDATE,18.8262877,795.8,2.34,591.0,28.85,5215.0,0.845,0.787,4.481,1,44.0,4.917947,16.32204,0.198,2.344,,61.74,2.987008718753275,Sub-Neptune,G-dwarf,1.3043814246637893
K02377.01,,CANDIDATE,CANDIDATE,13.9034057,261.4,1.55,646.0,41.08,5261.0,0.819,0.817,4.523,1,101.0,3.9126272,12.840674,0.871,3.408,,16.43,2.7015897573029624,Earth-size,G-dwarf,1.4872033370425497
K00241.03,Kepler-124 b,CONFIRMED,CANDIDATE,3.41045981,136.2,1.06,892.0,149.88,4983.0,0.651,0.715,4.66,3,302.0,4.5556083,19.187426,0.971,2.866,,2.85,1.4839789493296278,Sub-Earth,K-dwarf,2.591570788786904
K02378.01,Kepler-1215 b,CONFIRMED,CANDIDATE,4.76702759,163.4,1.19,1046.0,282.97,5629.0,0.937,0.864,4.43,1,223.0,3.3856897,12.08894,0.077,2.013,,18.26,1.7521567987383566,Sub-Earth,G-dwarf,1.0502555127617086
K02448.01,Kepler-1242 b,CONFIRMED,CANDIDATE,13.62801048,912.8,3.28,639.0,39.48,5052.0,0.855,0.805,4.48,1,59.0,6.523495,21.142654,0.927,3.5374,,13.58,2.682938216721114,Sub-Neptune,K-dwarf,1.2879456486936254
K02449.01,,CANDIDATE,CANDIDATE,53.3580444,736.1,3.41,474.0,11.94,5481.0,1.036,0.915,4.369,2,19.0,5.946499,16.338236,0.905,6.812,,29.5,3.9955926136542237,Sub-Neptune,G-dwarf,0.822890081771136
K02450.01,Kepler-1243 b,CONFIRMED,CANDIDATE,16.83203175,326.0,1.86,690.0,53.44,5518.0,1.008,0.932,4.4,2,82.0,5.1473556,18.114197,0.533,4.031,,27.64,2.880996376588936,Earth-size,G-dwarf,0.909985172787516
K02451.01,,FALSE POSITIVE,FALSE POSITIVE,13.37499553,458.1,2.01,703.0,57.85,5263.0,0.961,0.852,4.404,1,74.0,4.528051,13.83129,0.045,1.639,,63.47,2.665490275726844,Sub-Neptune,G-dwarf,0.9599960183151062
K02452.01,,FALSE POSITIVE,FALSE POSITIVE,4.35370136,168.9,1.33,1179.0,456.83,5992.0,0.985,0.852,4.382,1,243.0,4.21313,12.768257,0.535,1.913,,14.96,1.677788164685533,Earth-size,G-dwarf,0.891519615851313
K02526.01,,FALSE POSITIVE,FALSE POSITIVE,134.96694,68.4,0.87,385.0,5.18,6154.0,1.053,1.049,4.416,1,143.0,5.5897505,19.2544115,0.0156,18.43,,56.4,4.912411767950024,Sub-Earth,F-dwarf,0.8984426799698262
K02527.01,Kepler-1850 b,CONFIRMED,CANDIDATE,1.385787741,85.4,0.55,1008.0,245.15,4239.0,0.6,0.611,4.667,1,963.0,3.8210285,15.193795,0.35,1.6449,,6.12,0.8695293595341234,Sub-Earth,K-dwarf,2.828703703703704
K02528.01,Kepler-1851 b,CONFIRMED,CANDIDATE,12.02295362,778.6,3.28,776.0,85.78,5982.0,0.879,0.967,4.535,1,114.0,3.7249832,16.464874,0.965,1.2667,,27.0,2.5667134635878397,Sub-Neptune,G-dwarf,1.423835604948192
K02529.01,Kepler-436 c,CONFIRMED,CANDIDATE,16.79716262,1023.8,2.75,503.0,15.19,4652.0,0.697,0.734,4.617,2,81.0,3.8654752,18.140097,0.899,3.83,,17.27,2.8790390412211853,Sub-Neptune,K-dwarf,2.1676927526940504
K00248.04,Kepler-49 e,CONFIRMED,CANDIDATE,18.59611518,813.8,1.53,371.0,4.48,3834.0,0.539,0.541,4.708,4,61.0,6.3871775,20.641129,0.014,2.3052,,63.23,2.9753313414892038,Earth-size,K-dwarf,3.4548641066881447
K00251.02,Kepler-125 c,CONFIRMED,CANDIDATE,5.77440326,245.3,0.8,529.0,18.6,3808.0,0.508,0.534,4.754,2,176.0,3.9899285,12.358115,0.425,1.768,,23.0,1.9131512831817226,Sub-Earth,K-dwarf,4.07333491832338
K02601.01,,FALSE POSITIVE,FALSE POSITIVE,2.622134451,128.2,1.64,1548.0,1359.14,5864.0,1.369,1.08,4.199,1,510.0,4.9404864,20.16172,0.664,4.735,,3.32,1.287063479423841,Earth-size,G-dwarf,0.42093342306942755
K02602.01,Kepler-1287 b,CONFIRMED,CANDIDATE,11.47685263,240.6,1.58,796.0,94.94,5550.0,1.032,0.941,4.384,1,117.0,3.6750188,14.501732,0.07,2.756,,32.19,2.5238751380262774,Earth-size,G-dwarf,0.8561513218728934
K02603.01,,CANDIDATE,CANDIDATE,73.711039,136.7,1.77,563.0,23.81,6374.0,1.502,1.284,4.193,1,17.0,5.26565,15.417926,0.284,10.062,,54.3,4.3136278589984896,Earth-size,F-dwarf,0.3789267157408006
K02604.01,,CANDIDATE,CANDIDATE,14.43348326,526.8,16.25,558.0,22.91,4915.0,0.702,0.787,4.627,1,91.0,4.3524337,14.043823,1.185,2.663,,10.53,2.7365393868477357,Jupiter-size,K-dwarf,2.274905684780605
K02379.01,,FALSE POSITIVE,FALSE POSITIVE,40.0088894,582.3,20.75,585.0,27.65,6237.0,1.023,0.964,4.403,1,35.0,5.600569,18.288544,1.16,3.616,,21.0,3.7137888578375584,Jupiter-size,F-dwarf,0.9004303662044604
K02380.01,,CANDIDATE,CANDIDATE,6.35705314,272.2,1.59,990.0,227.07,5982.0,0.96,1.047,4.493,1,170.0,3.7213023,14.822827,0.023,1.324,,37.2,1.995659463976916,Earth-size,G-dwarf,1.1834038628472223
K02381.01,,FALSE POSITIVE,FALSE POSITIVE,6.58738839,258.5,1.35,871.0,136.02,5616.0,0.822,0.907,4.564,1,198.0,6.4906816,14.021101,0.523,4.758,,9.23,2.0264874465574936,Earth-size,G-dwarf,1.6330212437086915
K02382.01,,FALSE POSITIVE,FALSE POSITIVE,0.759706632,39.7,1.38,3834.0,51080.76,8122.920000000013,2.094,2.018,4.101,1,1358.0,4.004626,12.858594,0.52,1.0896,,4.64,0.5651471087927082,Earth-size,Hot-star,0.21978149836618965
